Timestamp,What is your age?,What is your gender?,What is your University name?,Your current year of study?,How many cups of caffeine (tea/coffee/energy drinks) do you have daily?,How often do you use electronic devices (phone/laptop) in bed before sleep?,How often do you feel cognitive load?,How often do you feel stressed?,"How would you rate your ""Mental Stamina"" (the ability to think hard for long periods)?","How often do you find yourself ""spacing out"" or losing your train of thought during conversations?","Do you experience ""Audio Lag"" (hearing someone speak but taking a few seconds to understand the meaning)?","On average, how many hours of actual sleep do you get per night?",How often do you wake up in the middle of the night?,How would you rate your overall sleep quality?,How often do you forget basic information in your daily life?,"How much do you rely on ""external reminders"" (alarms, notes, friends) to remember basic daily tasks?","How frequently do you experience ""Brain Fog"" (confusion or lack of clarity)?",How many academic deadlines have you missed or delayed in the last month?,To what extent do you feel sleep deprivation is lowering your GPA?,How often does physical or mental fatigue prevent you from completing your daily goals? ,Do you struggle with making quick decisions or solving logical problems?
2026/04/26 07:53:23 AM GMT+6,28,Female,BRAC University,4th Year,1â€“2,Rarely,Rarely,Often,3 (Full Energy),Rarely,Yes,Less than 5 hours,Never,3 (Average),Always,Completely dependent,Sometimes,5 or more,No impact,Always,Always
2026/03/03 11:46:40 PM GMT+6,24,Female,AIUB,Graduated,5 or more,Sometimes,Never,Sometimes,2 (Fading Fast),Never,Yes,6â€“7 hours,Sometimes,4 (Good),Sometimes,Not at all,Always,5 or more,Moderate impact,Often,Always
2026/04/03 01:58:44 PM GMT+6,24,Female,BUP,3rd Year,5 or more,Never,Sometimes,Often,1 (Total Exhaustion),Sometimes,No,7â€“8 hours,Never,3 (Average),Never,Completely dependent,Always,5 or more,High impact,Never,Never
2026/03/28 08:53:35 PM GMT+6,25,Male,DIU,4th Year,5 or more,Rarely,Always,Rarely,1 (Total Exhaustion),Always,Yes,7â€“8 hours,Sometimes,3 (Average),Always,Completely dependent,Never,1â€“2,High impact,Rarely,Always
2026/03/05 02:33:21 AM GMT+6,23,Female,IIUC Chittagong,3rd Year,1â€“2,Sometimes,Rarely,Sometimes,1 (Total Exhaustion),Never,Maybe,6â€“7 hours,Never,4 (Good),Always,Completely dependent,Never,5 or more,Moderate impact,Rarely,Sometimes
2026/03/31 12:25:25 AM GMT+6,22,Female,University of Asia Pacific (UAP),2nd Year,5 or more,Sometimes,Always,Always,3 (Full Energy),Rarely,Maybe,More than 8 hours,Sometimes,2 (Poor),Always,Completely dependent,Never,3â€“4,Moderate impact,Never,Never
2026/04/11 04:34:23 AM GMT+6,22,Female,North South University (NSU),2nd Year,1â€“2,Never,Always,Rarely,2 (Fading Fast),Always,No,7â€“8 hours,Never,4 (Good),Never,Not at all,Always,5 or more,No impact,Often,Always
2026/03/10 12:23:30 AM GMT+6,25,Female,"Independent University, Bangladesh (IUB)",4th Year,5 or more,Never,Sometimes,Never,2 (Fading Fast),Always,No,7â€“8 hours,Always,3 (Average),Rarely,Completely dependent,Always,1â€“2,High impact,Rarely,Always
2026/04/18 05:13:56 AM GMT+6,24,Female,SUST,4th Year,1â€“2,Rarely,Always,Never,2 (Fading Fast),Rarely,Yes,Less than 5 hours,Sometimes,3 (Average),Never,Not at all,Always,1â€“2,Minor impact,Rarely,Sometimes
2026/04/08 05:59:06 PM GMT+6,23,Male,"Independent University, Bangladesh (IUB)",2nd Year,5 or more,Never,Never,Rarely,3 (Full Energy),Rarely,No,7â€“8 hours,Always,4 (Good),Always,Sometimes,Sometimes,1â€“2,High impact,Sometimes,Never
2026/04/09 08:29:15 PM GMT+6,24,Female,University of Asia Pacific (UAP),3rd Year,1â€“2,Sometimes,Never,Sometimes,2 (Fading Fast),Never,No,Less than 5 hours,Sometimes,4 (Good),Always,Sometimes,Never,3â€“4,No impact,Always,Never
2026/04/22 12:20:35 PM GMT+6,24,Female,BRAC University,3rd Year,1â€“2,Rarely,Sometimes,Always,2 (Fading Fast),Rarely,Yes,6â€“7 hours,Sometimes,5 (Excellent),Rarely,Not at all,Always,3â€“4,Moderate impact,Often,Sometimes
2026/03/26 10:21:49 PM GMT+6,26,Female,Jagannath University,3rd Year,3â€“4,Sometimes,Never,Rarely,2 (Fading Fast),Never,Yes,More than 8 hours,Never,4 (Good),Never,Completely dependent,Always,1â€“2,High impact,Sometimes,Sometimes
2026/03/27 05:55:39 PM GMT+6,22,Male,AIUB,3rd Year,3â€“4,Always,Sometimes,Sometimes,1 (Total Exhaustion),Always,Yes,More than 8 hours,Sometimes,5 (Excellent),Never,Completely dependent,Never,5 or more,No impact,Never,Sometimes
2026/04/17 09:36:36 PM GMT+6,25,Female,East West University,2nd Year,1â€“2,Sometimes,Rarely,Never,1 (Total Exhaustion),Sometimes,No,5â€“6 hours,Sometimes,4 (Good),Always,Completely dependent,Always,5 or more,No impact,Rarely,Always
2026/04/10 09:43:16 PM GMT+6,25,Male,MIST,Graduated,1â€“2,Sometimes,Sometimes,Always,1 (Total Exhaustion),Sometimes,No,Less than 5 hours,Sometimes,1 (Very Poor),Never,Sometimes,Always,5 or more,Moderate impact,Sometimes,Always
2026/03/14 04:21:51 AM GMT+6,28,Male,Green University,Graduated,1â€“2,Always,Sometimes,Sometimes,2 (Fading Fast),Rarely,Maybe,More than 8 hours,Sometimes,4 (Good),Always,Sometimes,Never,5 or more,Minor impact,Often,Sometimes
2026/03/27 06:45:36 PM GMT+6,23,Female,University of Asia Pacific (UAP),1st Year,5 or more,Sometimes,Sometimes,Sometimes,1 (Total Exhaustion),Rarely,No,7â€“8 hours,Sometimes,2 (Poor),Sometimes,Not at all,Never,1â€“2,No impact,Rarely,Never
2026/03/20 04:56:29 AM GMT+6,23,Female,DIU,Graduated,1â€“2,Never,Never,Often,3 (Full Energy),Never,Yes,7â€“8 hours,Always,3 (Average),Sometimes,Completely dependent,Always,1â€“2,Minor impact,Often,Sometimes
2026/03/10 03:36:13 AM GMT+6,22,Male,University of Chittagong,1st Year,5 or more,Rarely,Rarely,Often,1 (Total Exhaustion),Rarely,Yes,6â€“7 hours,Never,1 (Very Poor),Always,Not at all,Sometimes,1â€“2,Minor impact,Never,Sometimes
2026/03/03 09:39:13 AM GMT+6,21,Male,AUST,1st Year,1â€“2,Always,Never,Never,3 (Full Energy),Rarely,Maybe,7â€“8 hours,Sometimes,5 (Excellent),Sometimes,Sometimes,Never,3â€“4,No impact,Always,Never
2026/03/27 11:54:35 AM GMT+6,21,Male,Jagannath University,2nd Year,1â€“2,Never,Sometimes,Rarely,1 (Total Exhaustion),Always,No,7â€“8 hours,Never,2 (Poor),Sometimes,Sometimes,Never,3â€“4,No impact,Often,Never
2026/03/25 11:25:53 PM GMT+6,22,Male,Leading University,4th Year,3â€“4,Never,Rarely,Often,1 (Total Exhaustion),Sometimes,Yes,More than 8 hours,Always,3 (Average),Always,Completely dependent,Sometimes,1â€“2,No impact,Rarely,Never
2026/03/26 07:57:29 AM GMT+6,18,Female,Stamford University,Graduated,3â€“4,Never,Sometimes,Never,2 (Fading Fast),Never,Yes,More than 8 hours,Sometimes,5 (Excellent),Never,Sometimes,Never,1â€“2,High impact,Often,Sometimes
2026/04/16 06:56:41 PM GMT+6,19,Male,Metropolitan University,Graduated,5 or more,Never,Rarely,Never,3 (Full Energy),Never,No,Less than 5 hours,Always,2 (Poor),Never,Not at all,Always,1â€“2,High impact,Often,Sometimes
2026/04/17 01:08:06 AM GMT+6,27,Female,Begum Rokeya University,2nd Year,5 or more,Rarely,Never,Sometimes,1 (Total Exhaustion),Never,No,5â€“6 hours,Never,1 (Very Poor),Sometimes,Completely dependent,Always,5 or more,No impact,Always,Sometimes
2026/04/28 07:26:40 PM GMT+6,22,Male,University of Rajshahi,1st Year,1â€“2,Always,Sometimes,Always,1 (Total Exhaustion),Sometimes,Yes,7â€“8 hours,Always,1 (Very Poor),Always,Not at all,Always,5 or more,Severe impact,Sometimes,Never
2026/04/20 07:20:38 PM GMT+6,26,Male,AIUB,Graduated,5 or more,Never,Sometimes,Often,1 (Total Exhaustion),Always,No,6â€“7 hours,Never,3 (Average),Sometimes,Completely dependent,Always,1â€“2,Severe impact,Sometimes,Never
2026/03/31 11:32:28 PM GMT+6,22,Male,BRAC University,2nd Year,1â€“2,Rarely,Never,Always,3 (Full Energy),Always,Maybe,Less than 5 hours,Sometimes,5 (Excellent),Rarely,Not at all,Sometimes,3â€“4,Minor impact,Rarely,Always
2026/03/06 05:20:03 PM GMT+6,26,Female,University of Chittagong,4th Year,1â€“2,Sometimes,Rarely,Always,1 (Total Exhaustion),Never,Maybe,5â€“6 hours,Always,5 (Excellent),Never,Sometimes,Sometimes,5 or more,Moderate impact,Often,Never
2026/03/21 09:54:17 PM GMT+6,25,Male,AIUB,4th Year,3â€“4,Sometimes,Rarely,Rarely,1 (Total Exhaustion),Rarely,Yes,Less than 5 hours,Sometimes,3 (Average),Always,Sometimes,Never,1â€“2,High impact,Never,Never
2026/03/22 02:13:54 AM GMT+6,21,Female,North South University (NSU),1st Year,3â€“4,Rarely,Rarely,Never,3 (Full Energy),Sometimes,Yes,Less than 5 hours,Sometimes,1 (Very Poor),Never,Completely dependent,Always,3â€“4,High impact,Sometimes,Always
2026/03/02 10:00:15 PM GMT+6,22,Male,Comilla University,1st Year,1â€“2,Always,Sometimes,Always,2 (Fading Fast),Rarely,No,7â€“8 hours,Always,1 (Very Poor),Sometimes,Not at all,Never,1â€“2,Severe impact,Always,Never
2026/03/05 12:29:42 AM GMT+6,21,Female,BUET,1st Year,1â€“2,Always,Never,Rarely,2 (Fading Fast),Rarely,No,5â€“6 hours,Always,4 (Good),Always,Sometimes,Sometimes,3â€“4,Minor impact,Rarely,Never
2026/03/30 10:48:53 PM GMT+6,26,Female,BRAC University,Graduated,5 or more,Sometimes,Rarely,Never,2 (Fading Fast),Always,No,7â€“8 hours,Always,2 (Poor),Rarely,Sometimes,Sometimes,1â€“2,No impact,Sometimes,Always
2026/04/14 03:57:27 AM GMT+6,28,Male,Metropolitan University,4th Year,1â€“2,Never,Sometimes,Rarely,3 (Full Energy),Rarely,No,6â€“7 hours,Never,3 (Average),Sometimes,Not at all,Never,3â€“4,Severe impact,Never,Never
2026/04/22 05:01:36 AM GMT+6,22,Male,DIU,4th Year,3â€“4,Never,Sometimes,Never,1 (Total Exhaustion),Never,No,5â€“6 hours,Never,5 (Excellent),Never,Not at all,Never,1â€“2,Minor impact,Never,Sometimes
2026/04/07 09:22:48 AM GMT+6,24,Male,Jagannath University,4th Year,1â€“2,Never,Always,Often,3 (Full Energy),Sometimes,Maybe,More than 8 hours,Always,4 (Good),Never,Completely dependent,Sometimes,1â€“2,Moderate impact,Often,Never
2026/04/07 05:26:05 AM GMT+6,23,Female,University of Asia Pacific (UAP),4th Year,3â€“4,Always,Always,Rarely,1 (Total Exhaustion),Sometimes,No,Less than 5 hours,Always,2 (Poor),Always,Sometimes,Never,5 or more,Severe impact,Often,Sometimes
2026/04/18 10:38:16 AM GMT+6,26,Female,UIU,Graduated,1â€“2,Always,Never,Often,3 (Full Energy),Sometimes,Maybe,More than 8 hours,Never,2 (Poor),Never,Not at all,Never,5 or more,High impact,Always,Sometimes
2026/03/29 01:48:42 AM GMT+6,23,Male,IUT,2nd Year,3â€“4,Always,Never,Always,3 (Full Energy),Sometimes,Yes,6â€“7 hours,Never,3 (Average),Sometimes,Completely dependent,Never,5 or more,High impact,Rarely,Always
2026/03/22 04:44:18 AM GMT+6,26,Female,Jagannath University,2nd Year,1â€“2,Sometimes,Always,Never,1 (Total Exhaustion),Never,No,More than 8 hours,Sometimes,2 (Poor),Sometimes,Not at all,Never,1â€“2,Severe impact,Always,Always
2026/04/04 01:48:16 PM GMT+6,26,Male,BUP,Graduated,5 or more,Never,Always,Always,2 (Fading Fast),Always,Yes,5â€“6 hours,Never,2 (Poor),Rarely,Sometimes,Sometimes,1â€“2,Moderate impact,Often,Sometimes
2026/03/22 04:52:04 PM GMT+6,22,Male,IUT,2nd Year,5 or more,Sometimes,Rarely,Often,3 (Full Energy),Rarely,Maybe,5â€“6 hours,Never,2 (Poor),Always,Sometimes,Sometimes,1â€“2,Moderate impact,Rarely,Never
2026/03/29 06:38:02 PM GMT+6,26,Female,Noakhali STU,Graduated,1â€“2,Never,Rarely,Always,2 (Fading Fast),Rarely,Yes,7â€“8 hours,Sometimes,5 (Excellent),Always,Sometimes,Sometimes,3â€“4,Moderate impact,Often,Always
2026/04/09 12:01:20 PM GMT+6,23,Male,University of Asia Pacific (UAP),3rd Year,1â€“2,Never,Always,Sometimes,2 (Fading Fast),Always,Maybe,7â€“8 hours,Never,2 (Poor),Never,Sometimes,Sometimes,3â€“4,Severe impact,Often,Never
2026/03/07 02:12:45 PM GMT+6,25,Male,MIST,Graduated,3â€“4,Always,Never,Sometimes,1 (Total Exhaustion),Always,No,Less than 5 hours,Never,3 (Average),Sometimes,Not at all,Sometimes,1â€“2,Severe impact,Never,Never
2026/03/28 09:44:07 AM GMT+6,21,Male,SUST,1st Year,5 or more,Rarely,Rarely,Never,1 (Total Exhaustion),Rarely,Maybe,7â€“8 hours,Sometimes,1 (Very Poor),Sometimes,Sometimes,Never,1â€“2,Minor impact,Rarely,Never
2026/04/28 07:28:04 PM GMT+6,23,Male,SUST,3rd Year,1â€“2,Always,Never,Rarely,3 (Full Energy),Rarely,Maybe,6â€“7 hours,Never,3 (Average),Always,Not at all,Never,5 or more,No impact,Rarely,Sometimes
2026/04/10 03:42:56 PM GMT+6,24,Male,Begum Rokeya University,4th Year,1â€“2,Rarely,Always,Often,2 (Fading Fast),Rarely,Maybe,6â€“7 hours,Sometimes,5 (Excellent),Sometimes,Completely dependent,Always,1â€“2,Severe impact,Sometimes,Always
2026/03/23 06:59:24 AM GMT+6,22,Male,Begum Rokeya University,2nd Year,5 or more,Sometimes,Rarely,Sometimes,3 (Full Energy),Never,Maybe,6â€“7 hours,Sometimes,4 (Good),Always,Completely dependent,Sometimes,3â€“4,No impact,Always,Never
2026/04/19 05:30:22 PM GMT+6,22,Male,Green University,2nd Year,5 or more,Rarely,Never,Never,1 (Total Exhaustion),Always,Yes,7â€“8 hours,Always,4 (Good),Sometimes,Not at all,Always,1â€“2,Severe impact,Often,Always
2026/04/11 04:45:30 AM GMT+6,27,Female,Green University,Graduated,5 or more,Never,Sometimes,Rarely,1 (Total Exhaustion),Always,Yes,6â€“7 hours,Sometimes,2 (Poor),Rarely,Not at all,Always,1â€“2,Minor impact,Often,Never
2026/04/23 01:49:29 AM GMT+6,23,Female,University of Asia Pacific (UAP),2nd Year,1â€“2,Sometimes,Rarely,Always,2 (Fading Fast),Never,Maybe,6â€“7 hours,Sometimes,5 (Excellent),Rarely,Not at all,Sometimes,3â€“4,High impact,Sometimes,Never
2026/03/18 04:11:18 AM GMT+6,28,Female,BAU,4th Year,1â€“2,Sometimes,Always,Rarely,1 (Total Exhaustion),Sometimes,Yes,Less than 5 hours,Sometimes,2 (Poor),Never,Completely dependent,Sometimes,5 or more,High impact,Sometimes,Always
2026/03/17 08:34:58 AM GMT+6,24,Female,Begum Rokeya University,4th Year,5 or more,Never,Rarely,Always,2 (Fading Fast),Sometimes,Yes,More than 8 hours,Sometimes,4 (Good),Never,Sometimes,Always,5 or more,Severe impact,Sometimes,Always
2026/03/21 05:04:38 PM GMT+6,22,Female,East West University,2nd Year,1â€“2,Always,Always,Often,3 (Full Energy),Rarely,Yes,Less than 5 hours,Never,4 (Good),Rarely,Completely dependent,Sometimes,3â€“4,Severe impact,Always,Sometimes
2026/03/08 04:20:48 PM GMT+6,26,Male,East West University,Graduated,1â€“2,Never,Always,Never,2 (Fading Fast),Rarely,No,Less than 5 hours,Always,4 (Good),Sometimes,Completely dependent,Always,3â€“4,Minor impact,Sometimes,Sometimes
2026/04/10 04:05:34 AM GMT+6,26,Female,IUT,Graduated,3â€“4,Never,Never,Never,1 (Total Exhaustion),Always,Maybe,7â€“8 hours,Sometimes,3 (Average),Rarely,Completely dependent,Sometimes,5 or more,Moderate impact,Sometimes,Always
2026/03/18 09:23:09 AM GMT+6,24,Female,IUT,3rd Year,3â€“4,Never,Always,Rarely,3 (Full Energy),Rarely,Yes,More than 8 hours,Sometimes,2 (Poor),Sometimes,Completely dependent,Sometimes,3â€“4,Moderate impact,Always,Sometimes
2026/04/07 07:04:35 AM GMT+6,21,Male,IIUC Chittagong,1st Year,1â€“2,Never,Rarely,Always,2 (Fading Fast),Sometimes,Maybe,Less than 5 hours,Sometimes,1 (Very Poor),Sometimes,Completely dependent,Always,1â€“2,No impact,Always,Sometimes
2026/04/15 03:16:32 PM GMT+6,25,Male,SUST,Graduated,5 or more,Sometimes,Rarely,Often,2 (Fading Fast),Rarely,No,6â€“7 hours,Always,4 (Good),Always,Sometimes,Never,1â€“2,Severe impact,Always,Always
2026/04/18 03:23:01 AM GMT+6,22,Male,Noakhali STU,2nd Year,3â€“4,Always,Never,Sometimes,3 (Full Energy),Rarely,Yes,More than 8 hours,Always,1 (Very Poor),Never,Sometimes,Always,5 or more,No impact,Sometimes,Never
2026/04/18 07:00:00 PM GMT+6,21,Male,AIUB,2nd Year,3â€“4,Rarely,Sometimes,Always,2 (Fading Fast),Never,Yes,More than 8 hours,Sometimes,3 (Average),Always,Sometimes,Sometimes,1â€“2,High impact,Rarely,Always
2026/03/01 07:36:24 AM GMT+6,22,Male,University of Rajshahi,1st Year,1â€“2,Always,Never,Never,2 (Fading Fast),Sometimes,Maybe,More than 8 hours,Always,2 (Poor),Always,Not at all,Never,1â€“2,Moderate impact,Rarely,Sometimes
2026/04/20 03:52:48 PM GMT+6,21,Female,Jahangirnagar University,1st Year,5 or more,Never,Never,Often,1 (Total Exhaustion),Rarely,No,7â€“8 hours,Always,2 (Poor),Sometimes,Not at all,Sometimes,3â€“4,No impact,Sometimes,Never
2026/03/18 03:02:43 PM GMT+6,21,Female,IIUC Chittagong,4th Year,5 or more,Always,Never,Always,2 (Fading Fast),Sometimes,Yes,Less than 5 hours,Sometimes,5 (Excellent),Always,Not at all,Always,5 or more,Moderate impact,Never,Always
2026/04/19 10:26:21 PM GMT+6,26,Male,BAU,2nd Year,5 or more,Never,Rarely,Never,1 (Total Exhaustion),Rarely,Yes,7â€“8 hours,Always,5 (Excellent),Always,Not at all,Never,3â€“4,Moderate impact,Always,Never
2026/04/12 03:43:21 AM GMT+6,18,Male,BAU,4th Year,5 or more,Always,Sometimes,Always,2 (Fading Fast),Sometimes,Maybe,6â€“7 hours,Never,4 (Good),Rarely,Sometimes,Never,3â€“4,Severe impact,Sometimes,Never
2026/03/22 01:36:03 PM GMT+6,21,Female,"Independent University, Bangladesh (IUB)",2nd Year,3â€“4,Never,Never,Never,3 (Full Energy),Rarely,Maybe,5â€“6 hours,Never,5 (Excellent),Never,Not at all,Always,1â€“2,Minor impact,Sometimes,Never
2026/04/19 09:59:26 PM GMT+6,26,Male,Stamford University,3rd Year,5 or more,Rarely,Never,Never,2 (Fading Fast),Never,Yes,6â€“7 hours,Sometimes,3 (Average),Always,Not at all,Always,3â€“4,Minor impact,Rarely,Never
2026/03/18 03:16:13 AM GMT+6,22,Female,Begum Rokeya University,1st Year,1â€“2,Rarely,Sometimes,Rarely,2 (Fading Fast),Rarely,No,7â€“8 hours,Always,1 (Very Poor),Rarely,Completely dependent,Never,5 or more,Minor impact,Often,Always
2026/03/22 02:17:58 PM GMT+6,22,Female,Jahangirnagar University,2nd Year,1â€“2,Never,Sometimes,Always,2 (Fading Fast),Always,No,Less than 5 hours,Never,4 (Good),Always,Completely dependent,Always,3â€“4,Moderate impact,Always,Sometimes
2026/03/22 10:31:10 PM GMT+6,23,Male,University of Asia Pacific (UAP),4th Year,3â€“4,Always,Sometimes,Rarely,3 (Full Energy),Never,Maybe,6â€“7 hours,Sometimes,1 (Very Poor),Sometimes,Sometimes,Always,5 or more,Severe impact,Rarely,Sometimes
2026/04/12 08:04:50 AM GMT+6,22,Female,University of Dhaka,2nd Year,3â€“4,Sometimes,Never,Never,1 (Total Exhaustion),Always,No,5â€“6 hours,Always,5 (Excellent),Always,Not at all,Never,5 or more,High impact,Always,Sometimes
2026/04/21 03:49:24 PM GMT+6,24,Female,University of Rajshahi,4th Year,5 or more,Rarely,Sometimes,Sometimes,2 (Fading Fast),Rarely,Yes,More than 8 hours,Sometimes,3 (Average),Always,Not at all,Never,1â€“2,No impact,Always,Never
2026/04/17 08:14:47 PM GMT+6,25,Female,AIUB,3rd Year,1â€“2,Sometimes,Never,Never,3 (Full Energy),Rarely,Yes,Less than 5 hours,Never,5 (Excellent),Sometimes,Completely dependent,Sometimes,3â€“4,Moderate impact,Always,Always
2026/04/13 03:02:29 PM GMT+6,23,Female,Comilla University,4th Year,3â€“4,Never,Never,Sometimes,1 (Total Exhaustion),Always,Yes,6â€“7 hours,Always,3 (Average),Never,Not at all,Always,5 or more,No impact,Rarely,Sometimes
2026/04/21 09:08:15 PM GMT+6,26,Male,University of Dhaka,3rd Year,3â€“4,Always,Never,Always,1 (Total Exhaustion),Never,No,Less than 5 hours,Never,3 (Average),Never,Not at all,Always,3â€“4,High impact,Always,Always
2026/04/03 07:28:07 PM GMT+6,23,Female,BUET,4th Year,5 or more,Sometimes,Always,Always,2 (Fading Fast),Rarely,Maybe,More than 8 hours,Never,1 (Very Poor),Rarely,Completely dependent,Sometimes,3â€“4,High impact,Always,Sometimes
2026/03/09 02:06:15 AM GMT+6,24,Male,East West University,3rd Year,3â€“4,Always,Never,Never,3 (Full Energy),Always,No,More than 8 hours,Sometimes,1 (Very Poor),Never,Not at all,Sometimes,5 or more,Minor impact,Sometimes,Never
2026/03/01 11:14:28 AM GMT+6,25,Male,Jahangirnagar University,Graduated,3â€“4,Never,Sometimes,Often,3 (Full Energy),Sometimes,No,More than 8 hours,Sometimes,5 (Excellent),Rarely,Sometimes,Sometimes,1â€“2,Minor impact,Always,Sometimes
2026/04/25 11:11:22 AM GMT+6,24,Female,AUST,4th Year,5 or more,Sometimes,Sometimes,Always,3 (Full Energy),Never,Maybe,7â€“8 hours,Never,1 (Very Poor),Rarely,Not at all,Sometimes,5 or more,High impact,Sometimes,Never
2026/03/02 02:24:32 AM GMT+6,25,Male,Green University,Graduated,5 or more,Sometimes,Rarely,Rarely,2 (Fading Fast),Rarely,No,More than 8 hours,Always,1 (Very Poor),Rarely,Sometimes,Never,3â€“4,Moderate impact,Always,Never
2026/03/03 09:09:30 AM GMT+6,26,Female,SUST,4th Year,5 or more,Never,Always,Never,3 (Full Energy),Rarely,Yes,6â€“7 hours,Sometimes,5 (Excellent),Always,Not at all,Always,5 or more,Minor impact,Sometimes,Sometimes
2026/03/22 12:27:09 PM GMT+6,24,Male,North South University (NSU),2nd Year,3â€“4,Sometimes,Always,Rarely,2 (Fading Fast),Never,No,5â€“6 hours,Always,3 (Average),Never,Not at all,Never,3â€“4,No impact,Never,Always
2026/03/15 03:49:46 AM GMT+6,24,Male,BUET,4th Year,3â€“4,Rarely,Rarely,Always,3 (Full Energy),Never,Yes,Less than 5 hours,Sometimes,3 (Average),Sometimes,Sometimes,Always,1â€“2,No impact,Always,Never
2026/03/10 10:13:46 AM GMT+6,22,Male,SUST,4th Year,5 or more,Sometimes,Never,Often,2 (Fading Fast),Never,Yes,6â€“7 hours,Always,5 (Excellent),Never,Not at all,Never,1â€“2,Moderate impact,Sometimes,Sometimes
2026/03/04 12:45:49 PM GMT+6,24,Female,DIU,4th Year,3â€“4,Never,Always,Never,3 (Full Energy),Sometimes,Maybe,Less than 5 hours,Never,2 (Poor),Rarely,Sometimes,Always,5 or more,No impact,Rarely,Never
2026/03/04 07:28:21 PM GMT+6,20,Female,Begum Rokeya University,1st Year,3â€“4,Always,Rarely,Sometimes,1 (Total Exhaustion),Always,Maybe,Less than 5 hours,Sometimes,2 (Poor),Rarely,Sometimes,Sometimes,1â€“2,Severe impact,Often,Sometimes
2026/03/27 03:27:29 AM GMT+6,23,Male,MIST,3rd Year,3â€“4,Sometimes,Never,Always,1 (Total Exhaustion),Always,No,Less than 5 hours,Never,2 (Poor),Always,Completely dependent,Always,3â€“4,Minor impact,Always,Never
